building_seed,row_seed,role_seed,model_seed,position,building_id,site_id,sampling_attempt,site_draw_rank,site_candidate_count,site_tie_priority,tree_role,rows,anomalies,anomaly_rate,meter_0_rows,meter_0_anomalies,meter_0_present,meter_0_row_share,meter_0_anomaly_rate,meter_1_rows,meter_1_anomalies,meter_1_present,meter_1_row_share,meter_1_anomaly_rate,meter_2_rows,meter_2_anomalies,meter_2_present,meter_2_row_share,meter_2_anomaly_rate,meter_3_rows,meter_3_anomalies,meter_3_present,meter_3_row_share,meter_3_anomaly_rate,meter_count,anomaly_meter_count,zero_anomaly,anomaly_bin,size_bin,primary_use,meter_presence,first_included_K
48,42,,42,11,834,8,2,1,35,5,fit,8399,336,0.0400047624717228,8399,336,1,1.0,0.0400047624717228,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_high,size_q1,Public services,0,20
48,42,,42,12,140,1,2,1,25,2,fit,8784,2030,0.2311020036429872,8784,2030,1,1.0,0.2311020036429872,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_high,size_q2,Office,0,20
48,42,,42,13,454,3,2,3,137,9,fit,8782,0,0.0,8782,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q2,Public services,0,20
48,42,,42,14,1218,13,2,2,77,11,fit,26351,63,0.0023908011081173,8783,3,1,0.3333080338507077,0.0003415689399977,8784,3,1,0.3333459830746461,0.0003415300546448,8784,57,1,0.3333459830746461,0.0064890710382513,0,0,0,0.0,0.0,3,3,0,positive_low,size_q4,Entertainment/public assembly,"0,1,2",20
48,42,,42,15,776,6,2,1,22,6,early_stop,25023,1527,0.0610238580505934,8775,0,1,0.3506773768133317,0.0,7487,146,1,0.2992047316468849,0.01950046747696,8761,1381,1,0.3501178915397834,0.1576304074877297,0,0,0,0.0,0.0,3,2,0,positive_high,size_q4,Office,"0,1,2",20
48,42,,42,16,200,2,2,2,68,0,fit,26343,7160,0.2717989598754887,8781,32,1,0.3333333333333333,0.0036442318642523,8781,70,1,0.3333333333333333,0.007971757203052,0,0,0,0.0,0.0,8781,7058,1,0.3333333333333333,0.8037808905591618,3,3,0,positive_high,size_q4,Entertainment/public assembly,"0,1,3",20
48,42,,42,17,892,9,2,2,62,1,fit,8764,367,0.0418758557736193,8764,367,1,1.0,0.0418758557736193,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_high,size_q1,Services,0,20
48,42,,42,18,1386,15,2,2,62,15,fit,22249,67,0.0030113712975864,7457,0,1,0.335161130837341,0.0,7332,5,1,0.3295429008045305,0.0006819421713038,7460,62,1,0.3352959683581284,0.0083109919571045,0,0,0,0.0,0.0,3,2,0,positive_low,size_q4,Entertainment/public assembly,"0,1,2",20
48,42,,42,19,492,3,2,4,137,9,fit,8542,96,0.0112385858112854,8542,96,1,1.0,0.0112385858112854,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q1,Education,0,20
48,42,,42,20,1046,12,2,1,18,7,early_stop,8784,6,0.0006830601092896,8784,6,1,1.0,0.0006830601092896,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q3,Education,0,20
48,42,,42,21,16,0,2,2,53,10,fit,8784,3381,0.3849043715846995,8784,3381,1,1.0,0.3849043715846995,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_high,size_q2,Education,0,50
48,42,,42,22,1324,14,2,2,51,4,fit,26352,4530,0.171903460837887,8784,301,1,0.3333333333333333,0.0342668488160291,8784,3848,1,0.3333333333333333,0.4380692167577413,0,0,0,0.0,0.0,8784,381,1,0.3333333333333333,0.0433743169398907,3,3,0,positive_high,size_q4,Entertainment/public assembly,"0,1,3",50
48,42,,42,23,1014,10,2,1,15,13,fit,7592,22,0.0028977871443624,7592,22,1,1.0,0.0028977871443624,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q1,Office,0,50
48,42,,42,24,1132,13,2,3,77,11,fit,8784,178,0.0202641165755919,0,0,0,0.0,0.0,8784,178,1,1.0,0.0202641165755919,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q3,Office,1,50
48,42,,42,25,336,3,2,5,137,9,early_stop,8782,2,0.0002277385561375,8782,2,1,1.0,0.0002277385561375,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q2,Education,0,50
48,42,,42,26,626,4,2,2,45,12,fit,6690,2,0.0002989536621823,6690,2,1,1.0,0.0002989536621823,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q1,Public services,0,50
48,42,,42,27,738,5,2,2,45,14,fit,8784,1642,0.1869307832422586,8784,1642,1,1.0,0.1869307832422586,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_high,size_q3,Education,0,50
48,42,,42,28,180,2,2,3,68,0,fit,17562,15289,0.8705728276961622,8781,7644,1,0.5,0.8705158865732833,8781,7645,1,0.5,0.8706297688190411,0,0,0,0.0,0.0,0,0,0,0.0,0.0,2,2,0,positive_high,size_q3,Education,"0,1",50
48,42,,42,29,936,9,2,3,62,1,fit,8762,235,0.0268203606482538,8762,235,1,1.0,0.0268203606482538,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q1,Lodging/residential,0,50
48,42,,42,30,354,3,2,6,137,9,early_stop,8757,0,0.0,8757,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q1,Education,0,50
48,42,,42,31,1422,15,2,3,62,15,fit,7472,0,0.0,7472,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q1,Lodging/residential,0,50
48,42,,42,32,812,8,2,2,35,5,fit,7919,360,0.0454602853895693,7919,360,1,1.0,0.0454602853895693,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_high,size_q1,Entertainment/public assembly,0,50
48,42,,42,33,1130,13,2,4,77,11,fit,17568,6592,0.3752276867030965,8784,3,1,0.5,0.0003415300546448,8784,6589,1,0.5,0.7501138433515483,0,0,0,0.0,0.0,0,0,0,0.0,0.0,2,2,0,positive_high,size_q4,Education,"0,1",50
48,42,,42,34,30,0,2,3,53,10,fit,16053,3383,0.210739425652526,8784,3382,1,0.547187441599701,0.3850182149362477,7269,1,1,0.452812558400299,0.0001375705048837,0,0,0,0.0,0.0,0,0,0,0.0,0.0,2,2,0,positive_high,size_q3,Education,"0,1",50
48,42,,42,35,562,3,2,7,137,9,early_stop,8782,33,0.0037576861762696,8782,33,1,1.0,0.0037576861762696,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q2,Education,0,50
48,42,,42,36,1288,14,2,3,51,4,fit,25418,1273,0.0500826186167283,8782,302,1,0.3455031867180738,0.0343885219767706,8784,897,1,0.3455818711149579,0.1021174863387978,7852,74,1,0.3089149421669683,0.0094243504839531,0,0,0,0.0,0.0,3,3,0,positive_high,size_q4,Education,"0,1,2",50
48,42,,42,37,280,2,2,4,68,0,fit,8781,28,0.0031887028812208,8781,28,1,1.0,0.0031887028812208,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q1,Entertainment/public assembly,0,50
48,42,,42,38,790,7,2,1,7,8,fit,17180,124,0.0072176949941792,0,0,0,0.0,0.0,8590,124,1,0.5,0.0144353899883585,8590,0,1,0.5,0.0,0,0,0,0.0,0.0,2,1,0,positive_mid,size_q3,Education,"1,2",50
48,42,,42,39,620,4,2,3,45,12,fit,8783,8,0.0009108505066605,8783,8,1,1.0,0.0009108505066605,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q2,Education,0,50
48,42,,42,40,412,3,2,8,137,9,early_stop,8782,3,0.0003416078342063,8782,3,1,1.0,0.0003416078342063,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q2,Education,0,50
48,42,,42,41,688,5,2,3,45,14,fit,8784,100,0.0113843351548269,8784,100,1,1.0,0.0113843351548269,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q3,Office,0,50
48,42,,42,42,996,9,2,4,62,1,fit,26329,1050,0.0398799802499145,8768,215,1,0.3330168255535721,0.0245209854014598,8779,217,1,0.3334346158228569,0.0247180772297528,8782,618,1,0.3335485586235709,0.0703712138465042,0,0,0,0.0,0.0,3,3,0,positive_mid,size_q4,Education,"0,1,2",50
48,42,,42,43,1416,15,2,4,62,15,fit,7472,0,0.0,7472,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q1,Lodging/residential,0,50
48,42,,42,44,1126,13,2,5,77,11,fit,17553,6,0.0003418219107844,8769,3,1,0.4995727226115194,0.0003421142661648,0,0,0,0.0,0.0,8784,3,1,0.5004272773884806,0.0003415300546448,0,0,0,0.0,0.0,2,2,0,positive_low,size_q3,Education,"0,2",50
48,42,,42,45,114,1,2,2,25,2,early_stop,17568,1902,0.1082650273224043,8784,1858,1,0.5,0.2115209471766848,0,0,0,0.0,0.0,0,0,0,0.0,0.0,8784,44,1,0.5,0.0050091074681238,2,2,0,positive_high,size_q3,Education,"0,3",50
48,42,,42,46,364,3,2,9,137,9,fit,8758,0,0.0,8758,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q1,Education,0,50
48,42,,42,47,64,0,2,4,53,10,fit,8784,3380,0.3847905282331512,8784,3380,1,1.0,0.3847905282331512,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_high,size_q2,Lodging/residential,0,50
48,42,,42,48,160,2,2,5,68,0,fit,8610,0,0.0,8610,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q1,Entertainment/public assembly,0,50
48,42,,42,49,746,6,2,2,22,6,fit,8776,22,0.0025068368277119,8776,22,1,1.0,0.0025068368277119,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q1,Office,0,50
48,42,,42,50,1226,14,2,4,51,4,early_stop,25419,3002,0.1181006333844761,8784,944,1,0.34556827569928,0.1074681238615664,7851,1287,1,0.3088634486014399,0.1639281620175773,8784,771,1,0.34556827569928,0.0877732240437158,0,0,0,0.0,0.0,3,3,0,positive_high,size_q4,Education,"0,1,2",50
48,42,,42,51,448,3,2,10,137,9,fit,8758,4,0.0004567252797442,8758,4,1,1.0,0.0004567252797442,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q1,Office,0,100
48,42,,42,52,1184,13,2,6,77,11,fit,17568,17,0.0009676684881602,8784,3,1,0.5,0.0003415300546448,0,0,0,0.0,0.0,8784,14,1,0.5,0.0015938069216757,0,0,0,0.0,0.0,2,2,0,positive_low,size_q4,Lodging/residential,"0,2",100
48,42,,42,53,856,8,2,3,35,5,fit,8423,1080,0.1282203490442835,8423,1080,1,1.0,0.1282203490442835,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_high,size_q1,Entertainment/public assembly,0,100
48,42,,42,54,918,9,2,5,62,1,fit,26316,672,0.0255357957136342,8767,216,1,0.3331433348533211,0.0246378464697159,8768,232,1,0.3331813345493236,0.0264598540145985,8781,224,1,0.3336753305973552,0.0255096230497665,0,0,0,0.0,0.0,3,3,0,positive_mid,size_q4,Education,"0,1,2",100
48,42,,42,55,1414,15,2,5,62,15,early_stop,14944,161,0.0107735546038543,7472,11,1,0.5,0.0014721627408993,0,0,0,0.0,0.0,7472,150,1,0.5,0.0200749464668094,0,0,0,0.0,0.0,2,2,0,positive_mid,size_q3,Lodging/residential,"0,2",100
48,42,,42,56,550,3,2,11,137,9,fit,8758,0,0.0,8758,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q1,Public services,0,100
48,42,,42,57,628,4,2,4,45,12,fit,8783,0,0.0,8783,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q2,Education,0,100
48,42,,42,58,736,5,2,4,45,14,fit,8784,102,0.0116120218579234,8784,102,1,1.0,0.0116120218579234,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q3,Education,0,100
48,42,,42,59,266,2,2,6,68,0,fit,8783,13,0.0014801320733234,8783,13,1,1.0,0.0014801320733234,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q2,Education,0,100
48,42,,42,60,1058,12,2,2,18,7,early_stop,8783,3,0.0003415689399977,8783,3,1,1.0,0.0003415689399977,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q2,Education,0,100
48,42,,42,61,418,3,2,12,137,9,fit,8782,0,0.0,8782,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q2,Entertainment/public assembly,0,100
48,42,,42,62,1206,13,2,7,77,11,fit,26352,112,0.0042501517911353,8784,4,1,0.3333333333333333,0.000455373406193,8784,3,1,0.3333333333333333,0.0003415300546448,8784,105,1,0.3333333333333333,0.0119535519125683,0,0,0,0.0,0.0,3,3,0,positive_mid,size_q4,Office,"0,1,2",100
48,42,,42,63,60,0,2,5,53,10,fit,16052,4823,0.3004610017443309,8784,3378,1,0.5472215300274109,0.3845628415300546,7268,1445,1,0.4527784699725891,0.1988167308750688,0,0,0,0.0,0.0,0,0,0,0.0,0.0,2,2,0,positive_high,size_q3,Education,"0,1",100
48,42,,42,64,1258,14,2,5,51,4,fit,31967,1550,0.0484875027371977,8784,800,1,0.2747833703506741,0.0910746812386156,8784,162,1,0.2747833703506741,0.0184426229508196,8770,175,1,0.2743454187130478,0.0199543899657924,5629,413,1,0.1760878405856039,0.0733700479658909,4,4,0,positive_high,size_q4,Education,"0,1,2,3",100
48,42,,42,65,966,9,2,6,62,1,early_stop,26313,722,0.0274389085243035,8766,241,1,0.3331433131911983,0.0274925849874515,8768,238,1,0.3332193212480523,0.0271441605839416,8779,243,1,0.3336373655607494,0.0276796901697232,0,0,0,0.0,0.0,3,3,0,positive_mid,size_q4,Education,"0,1,2",100
48,42,,42,66,1340,15,2,6,62,15,fit,7472,0,0.0,7472,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q1,Manufacturing/industrial,0,100
48,42,,42,67,400,3,2,13,137,9,fit,8782,0,0.0,8782,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q2,Public services,0,100
48,42,,42,68,1020,10,2,2,15,13,fit,8760,28,0.0031963470319634,8760,28,1,1.0,0.0031963470319634,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q1,Entertainment/public assembly,0,100
48,42,,42,69,164,2,2,7,68,0,fit,8737,12,0.0013734691541719,8737,12,1,1.0,0.0013734691541719,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q1,Warehouse/storage,0,100
48,42,,42,70,1090,13,2,8,77,11,early_stop,26352,9,0.0003415300546448,8784,3,1,0.3333333333333333,0.0003415300546448,8784,3,1,0.3333333333333333,0.0003415300546448,8784,3,1,0.3333333333333333,0.0003415300546448,0,0,0,0.0,0.0,3,3,0,positive_low,size_q4,Office,"0,1,2",100
48,42,,42,71,126,1,2,3,25,2,fit,8784,6,0.0006830601092896,8784,6,1,1.0,0.0006830601092896,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q2,Education,0,100
48,42,,42,72,440,3,2,14,137,9,fit,8782,8,0.0009109542245502,8782,8,1,1.0,0.0009109542245502,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q2,Public services,0,100
48,42,,42,73,590,4,2,5,45,12,fit,8737,3563,0.4078058830262103,8737,3563,1,1.0,0.4078058830262103,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_high,size_q1,Education,0,100
48,42,,42,74,674,5,2,5,45,14,fit,8784,130,0.014799635701275,8784,130,1,1.0,0.014799635701275,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q3,Entertainment/public assembly,0,100
48,42,,42,75,820,8,2,4,35,5,early_stop,7919,240,0.0303068569263795,7919,240,1,1.0,0.0303068569263795,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q1,Entertainment/public assembly,0,100
48,42,,42,76,54,0,2,6,53,10,fit,8784,3381,0.3849043715846995,8784,3381,1,1.0,0.3849043715846995,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_high,size_q2,Education,0,100
48,42,,42,77,888,9,2,7,62,1,fit,26315,782,0.0297168915067452,8766,254,1,0.3331179935398062,0.028975587497148,8768,268,1,0.3331939958198746,0.0305656934306569,8781,260,1,0.3336880106403192,0.0296093838970504,0,0,0,0.0,0.0,3,3,0,positive_mid,size_q4,Entertainment/public assembly,"0,1,2",100
48,42,,42,78,552,3,2,15,137,9,fit,8782,2,0.0002277385561375,8782,2,1,1.0,0.0002277385561375,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q2,Public services,0,100
48,42,,42,79,1378,15,2,7,62,15,fit,14942,11,0.0007361798955963,7470,11,1,0.4999330745549458,0.0014725568942436,0,0,0,0.0,0.0,7472,0,1,0.5000669254450542,0.0,0,0,0,0.0,0.0,2,1,0,positive_low,size_q3,Education,"0,2",100
48,42,,42,80,1286,14,2,6,51,4,early_stop,26336,663,0.0251746658566221,8784,321,1,0.3335358444714459,0.0365437158469945,8784,170,1,0.3335358444714459,0.0193533697632058,8768,172,1,0.3329283110571081,0.0196167883211678,0,0,0,0.0,0.0,3,3,0,positive_mid,size_q4,Healthcare,"0,1,2",100
48,42,,42,81,1196,13,2,9,77,11,fit,17568,6,0.0003415300546448,8784,3,1,0.5,0.0003415300546448,8784,3,1,0.5,0.0003415300546448,0,0,0,0.0,0.0,0,0,0,0.0,0.0,2,2,0,positive_low,size_q4,Entertainment/public assembly,"0,1",100
48,42,,42,82,226,2,2,8,68,0,fit,26346,23,0.0008729977985272,8782,23,1,0.3333333333333333,0.0026189933955818,8782,0,1,0.3333333333333333,0.0,0,0,0,0.0,0.0,8782,0,1,0.3333333333333333,0.0,3,1,0,positive_low,size_q4,Office,"0,1,3",100
48,42,,42,83,514,3,2,16,137,9,fit,8657,0,0.0,8657,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q1,Public services,0,100
48,42,,42,84,748,6,2,3,22,6,fit,16254,145,0.0089208810139042,8767,0,1,0.5393749230958533,0.0,7487,145,1,0.4606250769041466,0.0193669026312274,0,0,0,0.0,0.0,0,0,0,0.0,0.0,2,1,0,positive_mid,size_q3,Office,"0,1",100
48,42,,42,85,1032,11,2,1,3,3,early_stop,26346,2,7.591285204585137e-05,8782,1,1,0.3333333333333333,0.0001138692780687,8782,0,1,0.3333333333333333,0.0,0,0,0,0.0,0.0,8782,1,1,0.3333333333333333,0.0001138692780687,3,2,0,positive_low,size_q4,Education,"0,1,3",100
48,42,,42,86,928,9,2,8,62,1,fit,26169,1213,0.0463525545492758,8766,255,1,0.3349764989109251,0.0290896646132785,8625,287,1,0.3295884443425427,0.0332753623188405,8778,671,1,0.3354350567465322,0.0764411027568922,0,0,0,0.0,0.0,3,3,0,positive_high,size_q4,Education,"0,1,2",100
48,42,,42,87,554,3,2,17,137,9,fit,8782,1,0.0001138692780687,8782,1,1,1.0,0.0001138692780687,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q2,Entertainment/public assembly,0,100
48,42,,42,88,1438,15,2,8,62,15,fit,14938,65,0.0043513187843084,7472,0,1,0.5002008300977373,0.0,0,0,0,0.0,0.0,7466,65,1,0.4997991699022627,0.0087061344762925,0,0,0,0.0,0.0,2,1,0,positive_mid,size_q3,Education,"0,2",100
48,42,,42,89,652,4,2,6,45,12,fit,8774,0,0.0,8774,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q1,Education,0,100
48,42,,42,90,658,5,2,6,45,14,early_stop,8784,75,0.0085382513661202,8784,75,1,1.0,0.0085382513661202,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q3,Entertainment/public assembly,0,100
48,42,,42,91,1210,13,2,10,77,11,fit,26346,30,0.0011386927806877,8778,24,1,0.3331815076292416,0.0027341079972658,8784,3,1,0.3334092461853792,0.0003415300546448,8784,3,1,0.3334092461853792,0.0003415300546448,0,0,0,0.0,0.0,3,3,0,positive_low,size_q4,Office,"0,1,2",100
48,42,,42,92,66,0,2,7,53,10,fit,8784,3381,0.3849043715846995,8784,3381,1,1.0,0.3849043715846995,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_high,size_q2,Lodging/residential,0,100
48,42,,42,93,184,2,2,9,68,0,fit,24171,0,0.0,8781,0,1,0.363286583095445,0.0,6609,0,1,0.2734268338091101,0.0,0,0,0,0.0,0.0,8781,0,1,0.363286583095445,0.0,3,0,1,zero,size_q4,Education,"0,1,3",100
48,42,,42,94,322,3,2,18,137,9,fit,8782,0,0.0,8782,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q2,Education,0,100
48,42,,42,95,1302,14,2,7,51,4,early_stop,26351,6437,0.2442791544912906,8783,863,1,0.3333080338507077,0.0982579984060116,8784,795,1,0.3333459830746461,0.0905054644808743,0,0,0,0.0,0.0,8784,4779,1,0.3333459830746461,0.5440573770491803,3,3,0,positive_high,size_q4,Office,"0,1,3",100
48,42,,42,96,836,8,2,5,35,5,fit,8447,0,0.0,8447,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q1,Public services,0,100
48,42,,42,97,1056,12,2,3,18,7,fit,8783,3,0.0003415689399977,8783,3,1,1.0,0.0003415689399977,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q2,Education,0,100
48,42,,42,98,540,3,2,19,137,9,fit,8758,0,0.0,8758,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q1,Education,0,100
48,42,,42,99,1178,13,2,11,77,11,fit,17568,10,0.0005692167577413,8784,3,1,0.5,0.0003415300546448,0,0,0,0.0,0.0,8784,7,1,0.5,0.0007969034608378,0,0,0,0.0,0.0,2,2,0,positive_low,size_q4,Education,"0,2",100
48,42,,42,100,902,9,2,9,62,1,early_stop,8764,314,0.0358283888635326,8764,314,1,1.0,0.0358283888635326,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q1,Education,0,100
