building_seed,row_seed,role_seed,model_seed,position,building_id,site_id,sampling_attempt,site_draw_rank,site_candidate_count,site_tie_priority,tree_role,rows,anomalies,anomaly_rate,meter_0_rows,meter_0_anomalies,meter_0_present,meter_0_row_share,meter_0_anomaly_rate,meter_1_rows,meter_1_anomalies,meter_1_present,meter_1_row_share,meter_1_anomaly_rate,meter_2_rows,meter_2_anomalies,meter_2_present,meter_2_row_share,meter_2_anomaly_rate,meter_3_rows,meter_3_anomalies,meter_3_present,meter_3_row_share,meter_3_anomaly_rate,meter_count,anomaly_meter_count,zero_anomaly,anomaly_bin,size_bin,primary_use,meter_presence,first_included_K
51,42,,42,13,528,3,3,3,137,10,fit,5231,2,0.0003823360734085,5231,2,1,1.0,0.0003823360734085,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q1,Public services,0,20
51,42,,42,14,1180,13,3,2,77,11,fit,17568,6,0.0003415300546448,0,0,0,0.0,0.0,8784,3,1,0.5,0.0003415300546448,8784,3,1,0.5,0.0003415300546448,0,0,0,0.0,0.0,2,2,0,positive_low,size_q4,Education,"1,2",20
51,42,,42,15,768,6,3,1,22,3,early_stop,8721,0,0.0,8721,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q1,Education,0,20
51,42,,42,16,274,2,3,2,68,6,fit,8783,7,0.000796994193328,8783,7,1,1.0,0.000796994193328,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q2,Office,0,20
51,42,,42,17,1326,15,3,2,62,2,fit,22276,0,0.0,7472,0,1,0.3354282636020829,0.0,7332,0,1,0.329143472795834,0.0,7472,0,1,0.3354282636020829,0.0,0,0,0,0.0,0.0,3,0,1,zero,size_q4,Office,"0,1,2",20
51,42,,42,18,984,9,3,2,62,5,fit,8766,239,0.0272644307551905,8766,239,1,1.0,0.0272644307551905,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q1,Services,0,20
51,42,,42,19,488,3,3,4,137,10,fit,8758,1,0.000114181319936,8758,1,1,1.0,0.000114181319936,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q1,Education,0,20
51,42,,42,20,1056,12,3,1,18,0,early_stop,8783,3,0.0003415689399977,8783,3,1,1.0,0.0003415689399977,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q2,Education,0,20
51,42,,42,21,56,0,3,2,53,12,fit,8784,3378,0.3845628415300546,8784,3378,1,1.0,0.3845628415300546,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_high,size_q2,Lodging/residential,0,50
51,42,,42,22,1244,14,3,2,51,4,fit,26028,2817,0.1082295988934993,8460,138,1,0.3250345781466113,0.0163120567375886,8784,1215,1,0.3374827109266943,0.1383196721311475,0,0,0,0.0,0.0,8784,1464,1,0.3374827109266943,0.1666666666666666,3,3,0,positive_high,size_q4,Public services,"0,1,3",50
51,42,,42,23,1014,10,3,1,15,7,fit,7592,22,0.0028977871443624,7592,22,1,1.0,0.0028977871443624,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q1,Office,0,50
51,42,,42,24,1178,13,3,3,77,11,fit,17568,10,0.0005692167577413,8784,3,1,0.5,0.0003415300546448,0,0,0,0.0,0.0,8784,7,1,0.5,0.0007969034608378,0,0,0,0.0,0.0,2,2,0,positive_low,size_q4,Education,"0,2",50
51,42,,42,25,336,3,3,5,137,10,early_stop,8782,2,0.0002277385561375,8782,2,1,1.0,0.0002277385561375,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q2,Education,0,50
51,42,,42,26,626,4,3,2,45,8,fit,6690,2,0.0002989536621823,6690,2,1,1.0,0.0002989536621823,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q1,Public services,0,50
51,42,,42,27,660,5,3,2,45,9,fit,8784,23,0.0026183970856102,8784,23,1,1.0,0.0026183970856102,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q3,Entertainment/public assembly,0,50
51,42,,42,28,258,2,3,3,68,6,fit,17566,4685,0.2667084139815552,8783,2297,1,0.5,0.2615279517249231,8783,2388,1,0.5,0.2718888762381874,0,0,0,0.0,0.0,0,0,0,0.0,0.0,2,2,0,positive_high,size_q3,Education,"0,1",50
51,42,,42,29,1388,15,3,3,62,2,fit,7332,0,0.0,0,0,0,0.0,0.0,7332,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q1,Healthcare,1,50
51,42,,42,30,500,3,3,6,137,10,early_stop,8662,0,0.0,8662,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q1,Education,0,50
51,42,,42,31,990,9,3,3,62,5,fit,17557,497,0.0283077974597026,8778,253,1,0.4999715213305234,0.0288220551378446,8779,244,1,0.5000284786694765,0.027793598359722,0,0,0,0.0,0.0,0,0,0,0.0,0.0,2,2,0,positive_mid,size_q3,Office,"0,1",50
51,42,,42,32,856,8,3,2,35,15,fit,8423,1080,0.1282203490442835,8423,1080,1,1.0,0.1282203490442835,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_high,size_q1,Entertainment/public assembly,0,50
51,42,,42,33,1212,13,3,4,77,11,fit,26351,41,0.0015559181814731,8783,19,1,0.3333080338507077,0.0021632699533189,8784,14,1,0.3333459830746461,0.0015938069216757,8784,8,1,0.3333459830746461,0.0009107468123861,0,0,0,0.0,0.0,3,3,0,positive_low,size_q4,Public services,"0,1,2",50
51,42,,42,34,92,0,3,3,53,12,fit,16053,3379,0.2104902510434186,8784,3378,1,0.547187441599701,0.3845628415300546,7269,1,1,0.452812558400299,0.0001375705048837,0,0,0,0.0,0.0,0,0,0,0.0,0.0,2,2,0,positive_high,size_q3,Office,"0,1",50
51,42,,42,35,352,3,3,7,137,10,early_stop,8734,0,0.0,8734,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q1,Education,0,50
51,42,,42,36,1260,14,3,3,51,4,fit,26352,650,0.024666059502125,8784,154,1,0.3333333333333333,0.0175318761384335,8784,128,1,0.3333333333333333,0.0145719489981785,0,0,0,0.0,0.0,8784,368,1,0.3333333333333333,0.0418943533697632,3,3,0,positive_mid,size_q4,Office,"0,1,3",50
51,42,,42,37,164,2,3,4,68,6,fit,8737,12,0.0013734691541719,8737,12,1,1.0,0.0013734691541719,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q1,Warehouse/storage,0,50
51,42,,42,38,790,7,3,1,7,1,fit,17180,124,0.0072176949941792,0,0,0,0.0,0.0,8590,124,1,0.5,0.0144353899883585,8590,0,1,0.5,0.0,0,0,0,0.0,0.0,2,1,0,positive_mid,size_q3,Education,"1,2",50
51,42,,42,39,574,4,3,3,45,8,fit,8783,0,0.0,8783,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q2,Education,0,50
51,42,,42,40,344,3,3,8,137,10,early_stop,8758,0,0.0,8758,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q1,Education,0,50
51,42,,42,41,742,5,3,3,45,9,fit,8784,265,0.0301684881602914,8784,265,1,1.0,0.0301684881602914,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q3,Entertainment/public assembly,0,50
51,42,,42,42,1340,15,3,4,62,2,fit,7472,0,0.0,7472,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q1,Manufacturing/industrial,0,50
51,42,,42,43,930,9,3,4,62,5,fit,8764,239,0.0272706526700136,8764,239,1,1.0,0.0272706526700136,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q1,Office,0,50
51,42,,42,44,1084,13,3,5,77,11,fit,17567,1096,0.0623897079751807,8783,2,1,0.4999715375419821,0.0002277126266651,8784,1094,1,0.5000284624580179,0.1245446265938069,0,0,0,0.0,0.0,0,0,0,0.0,0.0,2,2,0,positive_high,size_q3,Office,"0,1",50
51,42,,42,45,110,1,3,2,25,13,early_stop,8784,2433,0.2769808743169399,8784,2433,1,1.0,0.2769808743169399,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_high,size_q2,Education,0,50
51,42,,42,46,328,3,3,9,137,10,fit,8758,0,0.0,8758,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q1,Education,0,50
51,42,,42,47,24,0,3,4,53,12,fit,8784,3380,0.3847905282331512,8784,3380,1,1.0,0.3847905282331512,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_high,size_q2,Education,0,50
51,42,,42,48,288,2,3,5,68,6,fit,8783,12,0.0013662757599908,8783,12,1,1.0,0.0013662757599908,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q2,Entertainment/public assembly,0,50
51,42,,42,49,750,6,3,2,22,3,fit,25068,504,0.0201053135471517,8760,14,1,0.3494494973671613,0.0015981735159817,7525,148,1,0.3001835008776129,0.0196677740863787,8783,342,1,0.3503670017552258,0.0389388591597404,0,0,0,0.0,0.0,3,3,0,positive_mid,size_q4,Education,"0,1,2",50
51,42,,42,50,1312,14,3,4,51,4,early_stop,26352,835,0.0316863995142683,8784,295,1,0.3333333333333333,0.0335837887067395,8784,270,1,0.3333333333333333,0.0307377049180327,0,0,0,0.0,0.0,8784,270,1,0.3333333333333333,0.0307377049180327,3,3,0,positive_mid,size_q4,Lodging/residential,"0,1,3",50
51,42,,42,51,420,3,3,10,137,10,fit,2327,0,0.0,2327,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q1,Public services,0,100
51,42,,42,52,1076,13,3,6,77,11,fit,17567,49,0.0027893208857516,8783,2,1,0.4999715375419821,0.0002277126266651,0,0,0,0.0,0.0,8784,47,1,0.5000284624580179,0.0053506375227686,0,0,0,0.0,0.0,2,2,0,positive_low,size_q3,Lodging/residential,"0,2",100
51,42,,42,53,820,8,3,3,35,15,fit,7919,240,0.0303068569263795,7919,240,1,1.0,0.0303068569263795,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q1,Entertainment/public assembly,0,100
51,42,,42,54,1412,15,3,5,62,2,fit,17591,2738,0.1556477744301063,7415,0,1,0.4215223693934398,0.0,7332,2738,1,0.4168040475243022,0.373431533006001,2844,0,1,0.1616735830822579,0.0,0,0,0,0.0,0.0,3,1,0,positive_high,size_q4,Lodging/residential,"0,1,2",100
51,42,,42,55,944,9,3,5,62,5,early_stop,8766,255,0.0290896646132785,8766,255,1,1.0,0.0290896646132785,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q1,Services,0,100
51,42,,42,56,408,3,3,11,137,10,fit,8782,2,0.0002277385561375,8782,2,1,1.0,0.0002277385561375,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q2,Entertainment/public assembly,0,100
51,42,,42,57,616,4,3,4,45,8,fit,8783,0,0.0,8783,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q2,Education,0,100
51,42,,42,58,674,5,3,4,45,9,fit,8784,130,0.014799635701275,8784,130,1,1.0,0.014799635701275,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q3,Entertainment/public assembly,0,100
51,42,,42,59,244,2,3,6,68,6,fit,26346,2147,0.0814924466712214,8782,29,1,0.3333333333333333,0.0033022090639945,8782,0,1,0.3333333333333333,0.0,0,0,0,0.0,0.0,8782,2118,1,0.3333333333333333,0.2411751309496697,3,2,0,positive_high,size_q4,Education,"0,1,3",100
51,42,,42,60,1066,12,3,2,18,0,early_stop,8784,378,0.0430327868852459,8784,378,1,1.0,0.0430327868852459,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_high,size_q3,Education,0,100
51,42,,42,61,524,3,3,12,137,10,fit,8737,0,0.0,8737,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q1,Public services,0,100
51,42,,42,62,1142,13,3,7,77,11,fit,17567,2906,0.1654238059998861,8783,5,1,0.4999715375419821,0.0005692815666628,8784,2901,1,0.5000284624580179,0.3302595628415301,0,0,0,0.0,0.0,0,0,0,0.0,0.0,2,2,0,positive_high,size_q3,Office,"0,1",100
51,42,,42,63,44,0,3,5,53,12,fit,8784,3378,0.3845628415300546,8784,3378,1,1.0,0.3845628415300546,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_high,size_q2,Retail,0,100
51,42,,42,64,1224,14,3,5,51,4,fit,26352,439,0.0166590771098967,8784,155,1,0.3333333333333333,0.0176457194899817,8784,156,1,0.3333333333333333,0.01775956284153,0,0,0,0.0,0.0,8784,128,1,0.3333333333333333,0.0145719489981785,3,3,0,positive_mid,size_q4,Office,"0,1,3",100
51,42,,42,65,1390,15,3,6,62,2,early_stop,18985,1,5.267316302343956e-05,7472,0,1,0.3935738741111403,0.0,4401,1,1,0.2318145904661575,0.0002272210861167,7112,0,1,0.3746115354227021,0.0,0,0,0,0.0,0.0,3,1,0,positive_low,size_q4,Entertainment/public assembly,"0,1,2",100
51,42,,42,66,938,9,3,6,62,5,fit,8763,236,0.0269314161816729,8763,236,1,1.0,0.0269314161816729,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q1,Lodging/residential,0,100
51,42,,42,67,466,3,3,13,137,10,fit,8782,0,0.0,8782,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q2,Public services,0,100
51,42,,42,68,1020,10,3,2,15,7,fit,8760,28,0.0031963470319634,8760,28,1,1.0,0.0031963470319634,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q1,Entertainment/public assembly,0,100
51,42,,42,69,178,2,3,7,68,6,fit,17562,5,0.0002847056143947,8781,5,1,0.5,0.0005694112287894,8781,0,1,0.5,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,2,1,0,positive_low,size_q3,Office,"0,1",100
51,42,,42,70,1184,13,3,8,77,11,early_stop,17568,17,0.0009676684881602,8784,3,1,0.5,0.0003415300546448,0,0,0,0.0,0.0,8784,14,1,0.5,0.0015938069216757,0,0,0,0.0,0.0,2,2,0,positive_low,size_q4,Lodging/residential,"0,2",100
51,42,,42,71,140,1,3,3,25,13,fit,8784,2030,0.2311020036429872,8784,2030,1,1.0,0.2311020036429872,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_high,size_q2,Office,0,100
51,42,,42,72,386,3,3,14,137,10,fit,8758,10,0.0011418131993605,8758,10,1,1.0,0.0011418131993605,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q1,Entertainment/public assembly,0,100
51,42,,42,73,620,4,3,5,45,8,fit,8783,8,0.0009108505066605,8783,8,1,1.0,0.0009108505066605,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q2,Education,0,100
51,42,,42,74,700,5,3,5,45,9,fit,8784,89,0.0101320582877959,8784,89,1,1.0,0.0101320582877959,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q3,Education,0,100
51,42,,42,75,814,8,3,4,35,15,early_stop,7823,264,0.0337466445097788,7823,264,1,1.0,0.0337466445097788,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q1,Public services,0,100
51,42,,42,76,82,0,3,6,53,12,fit,16053,3381,0.2106148383479723,8784,3380,1,0.547187441599701,0.3847905282331512,7269,1,1,0.452812558400299,0.0001375705048837,0,0,0,0.0,0.0,0,0,0,0.0,0.0,2,2,0,positive_high,size_q3,Office,"0,1",100
51,42,,42,77,1424,15,3,7,62,2,fit,14917,61,0.0040892940939867,7445,0,1,0.499094992290675,0.0,0,0,0,0.0,0.0,7472,61,1,0.5009050077093249,0.0081638115631691,0,0,0,0.0,0.0,2,1,0,positive_mid,size_q3,Lodging/residential,"0,2",100
51,42,,42,78,508,3,3,15,137,10,fit,8753,2,0.000228493088084,8753,2,1,1.0,0.000228493088084,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q1,Other,0,100
51,42,,42,79,978,9,3,7,62,5,fit,26325,3012,0.1144159544159544,8767,219,1,0.3330294396961064,0.0249800387817953,8779,2527,1,0.3334852801519468,0.2878459961271215,8779,266,1,0.3334852801519468,0.030299578539697,0,0,0,0.0,0.0,3,3,0,positive_high,size_q4,Education,"0,1,2",100
51,42,,42,80,1296,14,3,6,51,4,early_stop,35115,2571,0.0732165741136266,8784,886,1,0.2501495087569415,0.1008652094717668,8784,815,1,0.2501495087569415,0.0927823315118397,8784,742,1,0.2501495087569415,0.084471766848816,8763,128,1,0.2495514737291755,0.0146068697934497,4,4,0,positive_high,size_q4,Office,"0,1,2,3",100
51,42,,42,81,1096,13,3,9,77,11,fit,8783,139,0.0158260275532278,8783,139,1,1.0,0.0158260275532278,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q2,Parking,0,100
51,42,,42,82,256,2,3,8,68,6,fit,17561,0,0.0,8780,0,1,0.4999715278173224,0.0,8781,0,1,0.5000284721826775,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,2,0,1,zero,size_q3,Education,"0,1",100
51,42,,42,83,564,3,3,16,137,10,fit,8782,0,0.0,8782,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q2,Public services,0,100
51,42,,42,84,762,6,3,3,22,3,fit,17059,7256,0.4253473239932001,8652,28,1,0.5071809601969635,0.0032362459546925,0,0,0,0.0,0.0,8407,7228,1,0.4928190398030365,0.8597597240394909,0,0,0,0.0,0.0,2,2,0,positive_high,size_q3,Education,"0,2",100
51,42,,42,85,1028,11,3,1,3,14,early_stop,23414,4589,0.195993849833433,8461,0,1,0.3613649953019561,0.0,6491,4589,1,0.2772272999060391,0.7069788938530273,0,0,0,0.0,0.0,8462,0,1,0.3614077047920048,0.0,3,1,0,positive_high,size_q4,Education,"0,1,3",100
51,42,,42,86,1342,15,3,8,62,2,fit,22246,1879,0.0844646228535467,7467,0,1,0.3356558482423806,0.0,7307,1813,1,0.3284635440079115,0.248118242780895,7472,66,1,0.3358806077497078,0.0088329764453961,0,0,0,0.0,0.0,3,2,0,positive_high,size_q4,Education,"0,1,2",100
51,42,,42,87,916,9,3,8,62,5,fit,26312,764,0.0290361812100942,8763,236,1,0.333041958041958,0.0269314161816729,8769,231,1,0.3332699908786865,0.0263427984946972,8780,297,1,0.3336880510793554,0.0338268792710706,0,0,0,0.0,0.0,3,3,0,positive_mid,size_q4,Education,"0,1,2",100
51,42,,42,88,348,3,3,17,137,10,fit,8758,0,0.0,8758,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q1,Public services,0,100
51,42,,42,89,612,4,3,6,45,8,fit,8779,0,0.0,8779,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q1,Education,0,100
51,42,,42,90,714,5,3,6,45,9,early_stop,8784,71,0.0080828779599271,8784,71,1,1.0,0.0080828779599271,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q3,Education,0,100
51,42,,42,91,1130,13,3,10,77,11,fit,17568,6592,0.3752276867030965,8784,3,1,0.5,0.0003415300546448,8784,6589,1,0.5,0.7501138433515483,0,0,0,0.0,0.0,0,0,0,0.0,0.0,2,2,0,positive_high,size_q4,Education,"0,1",100
51,42,,42,92,36,0,3,7,53,12,fit,8784,3378,0.3845628415300546,8784,3378,1,1.0,0.3845628415300546,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_high,size_q2,Lodging/residential,0,100
51,42,,42,93,252,2,3,9,68,6,fit,17555,5344,0.304414696667616,8772,39,1,0.4996866989461692,0.0044459644322845,8783,5305,1,0.5003133010538309,0.6040077422293066,0,0,0,0.0,0.0,0,0,0,0.0,0.0,2,2,0,positive_high,size_q3,Education,"0,1",100
51,42,,42,94,400,3,3,18,137,10,fit,8782,0,0.0,8782,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q2,Public services,0,100
51,42,,42,95,1274,14,3,7,51,4,early_stop,26352,3155,0.1197252580449301,8784,281,1,0.3333333333333333,0.0319899817850637,8784,2741,1,0.3333333333333333,0.3120446265938069,0,0,0,0.0,0.0,8784,133,1,0.3333333333333333,0.0151411657559198,3,3,0,positive_high,size_q4,Office,"0,1,3",100
51,42,,42,96,818,8,3,5,35,15,fit,8447,312,0.0369361903634426,8447,312,1,1.0,0.0369361903634426,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q1,Public services,0,100
51,42,,42,97,1064,12,3,3,18,0,fit,8783,4,0.0004554252533302,8783,4,1,1.0,0.0004554252533302,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q2,Education,0,100
51,42,,42,98,458,3,3,19,137,10,fit,8782,24,0.0027328626736506,8782,24,1,1.0,0.0027328626736506,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q2,Entertainment/public assembly,0,100
51,42,,42,99,1188,13,3,11,77,11,fit,8784,5,0.0005692167577413,8784,5,1,1.0,0.0005692167577413,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q3,Office,0,100
51,42,,42,100,1334,15,3,9,62,2,early_stop,14761,1,6.774608766343743e-05,7472,0,1,0.5061987670212045,0.0,7289,1,1,0.4938012329787954,0.000137193030594,0,0,0,0.0,0.0,0,0,0,0.0,0.0,2,1,0,positive_low,size_q3,Office,"0,1",100
