building_seed,row_seed,role_seed,model_seed,position,building_id,site_id,sampling_attempt,site_draw_rank,site_candidate_count,site_tie_priority,tree_role,rows,anomalies,anomaly_rate,meter_0_rows,meter_0_anomalies,meter_0_present,meter_0_row_share,meter_0_anomaly_rate,meter_1_rows,meter_1_anomalies,meter_1_present,meter_1_row_share,meter_1_anomaly_rate,meter_2_rows,meter_2_anomalies,meter_2_present,meter_2_row_share,meter_2_anomaly_rate,meter_3_rows,meter_3_anomalies,meter_3_present,meter_3_row_share,meter_3_anomaly_rate,meter_count,anomaly_meter_count,zero_anomaly,anomaly_bin,size_bin,primary_use,meter_presence,first_included_K
46,42,,42,26,664,5,22,2,45,7,fit,8784,69,0.0078551912568306,8784,69,1,1.0,0.0078551912568306,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q3,Entertainment/public assembly,0,50
46,42,,42,27,616,4,22,2,45,8,fit,8783,0,0.0,8783,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q2,Education,0,50
46,42,,42,28,224,2,22,3,68,2,fit,26346,45,0.0017080391710316,8782,45,1,0.3333333333333333,0.0051241175130949,8782,0,1,0.3333333333333333,0.0,0,0,0,0.0,0.0,8782,0,1,0.3333333333333333,0.0,3,1,0,positive_low,size_q4,Education,"0,1,3",50
46,42,,42,29,978,9,22,3,62,11,fit,26325,3012,0.1144159544159544,8767,219,1,0.3330294396961064,0.0249800387817953,8779,2527,1,0.3334852801519468,0.2878459961271215,8779,266,1,0.3334852801519468,0.030299578539697,0,0,0,0.0,0.0,3,3,0,positive_high,size_q4,Education,"0,1,2",50
46,42,,42,30,296,3,22,6,137,13,early_stop,8438,32,0.0037923678596823,8438,32,1,1.0,0.0037923678596823,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q1,Public services,0,50
46,42,,42,31,1342,15,22,3,62,15,fit,22246,1879,0.0844646228535467,7467,0,1,0.3356558482423806,0.0,7307,1813,1,0.3284635440079115,0.248118242780895,7472,66,1,0.3358806077497078,0.0088329764453961,0,0,0,0.0,0.0,3,2,0,positive_high,size_q4,Education,"0,1,2",50
46,42,,42,32,852,8,22,2,35,4,fit,7799,312,0.0400051288626747,7799,312,1,1.0,0.0400051288626747,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_high,size_q1,Public services,0,50
46,42,,42,33,1208,13,22,4,77,12,fit,17565,586,0.0333617990321662,8781,22,1,0.4999146029035012,0.0025054094066734,8784,564,1,0.5000853970964987,0.064207650273224,0,0,0,0.0,0.0,0,0,0,0.0,0.0,2,2,0,positive_mid,size_q3,Healthcare,"0,1",50
46,42,,42,34,8,0,22,3,53,10,fit,8784,3380,0.3847905282331512,8784,3380,1,1.0,0.3847905282331512,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_high,size_q2,Education,0,50
46,42,,42,35,424,3,22,7,137,13,early_stop,8782,0,0.0,8782,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q2,Public services,0,50
46,42,,42,36,1324,14,22,3,51,6,fit,26352,4530,0.171903460837887,8784,301,1,0.3333333333333333,0.0342668488160291,8784,3848,1,0.3333333333333333,0.4380692167577413,0,0,0,0.0,0.0,8784,381,1,0.3333333333333333,0.0433743169398907,3,3,0,positive_high,size_q4,Entertainment/public assembly,"0,1,3",50
46,42,,42,37,250,2,22,4,68,2,fit,26346,2001,0.0759508084718742,8782,727,1,0.3333333333333333,0.0827829651560009,8782,0,1,0.3333333333333333,0.0,0,0,0,0.0,0.0,8782,1274,1,0.3333333333333333,0.1450694602596219,3,2,0,positive_high,size_q4,Education,"0,1,3",50
46,42,,42,38,796,7,22,1,7,14,fit,26343,975,0.037011729871313,8781,1,1,0.3333333333333333,0.0001138822457578,8781,974,1,0.3333333333333333,0.1109213073681813,8781,0,1,0.3333333333333333,0.0,0,0,0,0.0,0.0,3,2,0,positive_mid,size_q4,Education,"0,1,2",50
46,42,,42,39,698,5,22,3,45,7,fit,8784,46,0.0052367941712204,8784,46,1,1.0,0.0052367941712204,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q3,Education,0,50
46,42,,42,40,398,3,22,8,137,13,early_stop,8758,0,0.0,8758,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q1,Education,0,50
46,42,,42,41,648,4,22,3,45,8,fit,8772,0,0.0,8772,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q1,Education,0,50
46,42,,42,42,882,9,22,4,62,11,fit,8766,206,0.0234998859228838,8766,206,1,1.0,0.0234998859228838,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q1,Education,0,50
46,42,,42,43,1374,15,22,4,62,15,fit,7332,32,0.0043644298963447,0,0,0,0.0,0.0,7332,32,1,1.0,0.0043644298963447,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q1,Office,1,50
46,42,,42,44,1078,13,22,5,77,12,fit,17568,1927,0.1096880692167577,0,0,0,0.0,0.0,8784,1758,1,0.5,0.2001366120218579,8784,169,1,0.5,0.0192395264116575,0,0,0,0.0,0.0,2,2,0,positive_high,size_q3,Entertainment/public assembly,"1,2",50
46,42,,42,45,144,1,22,2,25,3,early_stop,17567,5691,0.3239596971594466,8784,5581,1,0.5000284624580179,0.6353597449908925,0,0,0,0.0,0.0,0,0,0,0.0,0.0,8783,110,1,0.4999715375419821,0.0125241944665831,2,2,0,positive_high,size_q3,Office,"0,3",50
46,42,,42,46,362,3,22,9,137,13,fit,8782,0,0.0,8782,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q2,Public services,0,50
46,42,,42,47,24,0,22,4,53,10,fit,8784,3380,0.3847905282331512,8784,3380,1,1.0,0.3847905282331512,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_high,size_q2,Education,0,50
46,42,,42,48,180,2,22,5,68,2,fit,17562,15289,0.8705728276961622,8781,7644,1,0.5,0.8705158865732833,8781,7645,1,0.5,0.8706297688190411,0,0,0,0.0,0.0,0,0,0,0.0,0.0,2,2,0,positive_high,size_q3,Education,"0,1",50
46,42,,42,49,782,6,22,2,22,9,fit,8781,19,0.0021637626693998,8781,19,1,1.0,0.0021637626693998,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q2,Education,0,50
46,42,,42,50,1276,14,22,4,51,6,early_stop,26328,2952,0.1121239744758432,8784,890,1,0.3336371923427529,0.1013205828779599,8782,933,1,0.3335612275903981,0.1062400364381689,0,0,0,0.0,0.0,8762,1129,1,0.3328015800668489,0.1288518603058662,3,3,0,positive_high,size_q4,Office,"0,1,3",50
46,42,,42,51,298,3,22,10,137,13,fit,8582,5,0.0005826147751106,8582,5,1,1.0,0.0005826147751106,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q1,Entertainment/public assembly,0,100
46,42,,42,52,1134,13,22,6,77,12,fit,8784,17,0.0019353369763205,8784,17,1,1.0,0.0019353369763205,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q3,Office,0,100
46,42,,42,53,836,8,22,3,35,4,fit,8447,0,0.0,8447,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q1,Public services,0,100
46,42,,42,54,948,9,22,5,62,11,fit,26323,735,0.0279223492762982,8763,246,1,0.3329027846370094,0.0280725778842862,8779,244,1,0.3335106180906431,0.027793598359722,8781,245,1,0.3335865972723473,0.0279011502106821,0,0,0,0.0,0.0,3,3,0,positive_mid,size_q4,Entertainment/public assembly,"0,1,2",100
46,42,,42,55,1326,15,22,5,62,15,early_stop,22276,0,0.0,7472,0,1,0.3354282636020829,0.0,7332,0,1,0.329143472795834,0.0,7472,0,1,0.3354282636020829,0.0,0,0,0,0.0,0.0,3,0,1,zero,size_q4,Office,"0,1,2",100
46,42,,42,56,530,3,22,11,137,13,fit,8782,0,0.0,8782,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q2,Public services,0,100
46,42,,42,57,718,5,22,4,45,7,fit,8784,79,0.0089936247723132,8784,79,1,1.0,0.0089936247723132,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q3,Education,0,100
46,42,,42,58,636,4,22,4,45,8,fit,8778,0,0.0,8778,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q1,Education,0,100
46,42,,42,59,252,2,22,6,68,2,fit,17555,5344,0.304414696667616,8772,39,1,0.4996866989461692,0.0044459644322845,8783,5305,1,0.5003133010538309,0.6040077422293066,0,0,0,0.0,0.0,0,0,0,0.0,0.0,2,2,0,positive_high,size_q3,Education,"0,1",100
46,42,,42,60,1044,12,22,2,18,0,early_stop,8783,3,0.0003415689399977,8783,3,1,1.0,0.0003415689399977,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q2,Education,0,100
46,42,,42,61,534,3,22,12,137,13,fit,8782,45,0.0051241175130949,8782,45,1,1.0,0.0051241175130949,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q2,Entertainment/public assembly,0,100
46,42,,42,62,1156,13,22,7,77,12,fit,26352,9,0.0003415300546448,8784,3,1,0.3333333333333333,0.0003415300546448,8784,3,1,0.3333333333333333,0.0003415300546448,8784,3,1,0.3333333333333333,0.0003415300546448,0,0,0,0.0,0.0,3,3,0,positive_low,size_q4,Education,"0,1,2",100
46,42,,42,63,30,0,22,5,53,10,fit,16053,3383,0.210739425652526,8784,3382,1,0.547187441599701,0.3850182149362477,7269,1,1,0.452812558400299,0.0001375705048837,0,0,0,0.0,0.0,0,0,0,0.0,0.0,2,2,0,positive_high,size_q3,Education,"0,1",100
46,42,,42,64,1280,14,22,5,51,6,fit,17568,4098,0.2332650273224043,8784,851,1,0.5,0.0968806921675774,8784,3247,1,0.5,0.3696493624772313,0,0,0,0.0,0.0,0,0,0,0.0,0.0,2,2,0,positive_high,size_q4,Lodging/residential,"0,1",100
46,42,,42,65,988,9,22,6,62,11,early_stop,8767,214,0.024409718261663,8767,214,1,1.0,0.024409718261663,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q1,Office,0,100
46,42,,42,66,1362,15,22,6,62,15,fit,14803,0,0.0,7471,0,1,0.5046949942579206,0.0,7332,0,1,0.4953050057420793,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,2,0,1,zero,size_q3,Education,"0,1",100
46,42,,42,67,332,3,22,13,137,13,fit,8734,0,0.0,8734,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q1,Education,0,100
46,42,,42,68,1014,10,22,2,15,1,fit,7592,22,0.0028977871443624,7592,22,1,1.0,0.0028977871443624,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q1,Office,0,100
46,42,,42,69,286,2,22,7,68,2,fit,17566,58,0.0033018330866446,8783,36,1,0.5,0.0040988272799726,8783,22,1,0.5,0.0025048388933166,0,0,0,0.0,0.0,0,0,0,0.0,0.0,2,2,0,positive_low,size_q3,Lodging/residential,"0,1",100
46,42,,42,70,1178,13,22,8,77,12,early_stop,17568,10,0.0005692167577413,8784,3,1,0.5,0.0003415300546448,0,0,0,0.0,0.0,8784,7,1,0.5,0.0007969034608378,0,0,0,0.0,0.0,2,2,0,positive_low,size_q4,Education,"0,2",100
46,42,,42,71,124,1,22,3,25,3,fit,8784,57,0.0064890710382513,8784,57,1,1.0,0.0064890710382513,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q2,Education,0,100
46,42,,42,72,344,3,22,14,137,13,fit,8758,0,0.0,8758,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q1,Education,0,100
46,42,,42,73,680,5,22,5,45,7,fit,8784,102,0.0116120218579234,8784,102,1,1.0,0.0116120218579234,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q3,Public services,0,100
46,42,,42,74,630,4,22,5,45,8,fit,8781,0,0.0,8781,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q2,Education,0,100
46,42,,42,75,854,8,22,4,35,4,early_stop,8519,432,0.050710177250851,8519,432,1,1.0,0.050710177250851,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_high,size_q1,Entertainment/public assembly,0,100
46,42,,42,76,94,0,22,6,53,10,fit,8784,3450,0.3927595628415301,8784,3450,1,1.0,0.3927595628415301,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_high,size_q2,Education,0,100
46,42,,42,77,886,9,22,7,62,11,fit,26329,4809,0.1826503095446086,8780,3613,1,0.3334725967564282,0.411503416856492,8769,356,1,0.3330548064871435,0.0405975595849013,8780,840,1,0.3334725967564282,0.0956719817767653,0,0,0,0.0,0.0,3,3,0,positive_high,size_q4,Education,"0,1,2",100
46,42,,42,78,490,3,22,15,137,13,fit,8782,0,0.0,8782,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q2,Education,0,100
46,42,,42,79,1440,15,22,7,62,15,fit,7468,0,0.0,7468,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q1,Lodging/residential,0,100
46,42,,42,80,1256,14,22,6,51,6,early_stop,17568,637,0.0362591074681238,8784,151,1,0.5,0.0171903460837887,0,0,0,0.0,0.0,8784,486,1,0.5,0.055327868852459,0,0,0,0.0,0.0,2,2,0,positive_mid,size_q4,Office,"0,2",100
46,42,,42,81,1204,13,22,9,77,12,fit,8784,9,0.0010245901639344,0,0,0,0.0,0.0,0,0,0,0.0,0.0,8784,9,1,1.0,0.0010245901639344,0,0,0,0.0,0.0,1,1,0,positive_low,size_q3,Office,2,100
46,42,,42,82,170,2,22,8,68,2,fit,17566,7,0.000398497096664,8783,7,1,0.5,0.000796994193328,8783,0,1,0.5,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,2,1,0,positive_low,size_q3,Retail,"0,1",100
46,42,,42,83,392,3,22,16,137,13,fit,8782,2,0.0002277385561375,8782,2,1,1.0,0.0002277385561375,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q2,Education,0,100
46,42,,42,84,786,6,22,3,22,9,fit,7488,180,0.0240384615384615,0,0,0,0.0,0.0,7488,180,1,1.0,0.0240384615384615,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q1,Education,1,100
46,42,,42,85,1028,11,22,1,3,5,early_stop,23414,4589,0.195993849833433,8461,0,1,0.3613649953019561,0.0,6491,4589,1,0.2772272999060391,0.7069788938530273,0,0,0,0.0,0.0,8462,0,1,0.3614077047920048,0.0,3,1,0,positive_high,size_q4,Education,"0,1,3",100
46,42,,42,86,922,9,22,8,62,11,fit,26316,715,0.0271697826417388,8765,237,1,0.3330673354613163,0.0270393610952652,8771,234,1,0.3332953336373309,0.0266788279557633,8780,244,1,0.3336373309013528,0.0277904328018223,0,0,0,0.0,0.0,3,3,0,positive_mid,size_q4,Education,"0,1,2",100
46,42,,42,87,352,3,22,17,137,13,fit,8734,0,0.0,8734,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q1,Education,0,100
46,42,,42,88,1414,15,22,8,62,15,fit,14944,161,0.0107735546038543,7472,11,1,0.5,0.0014721627408993,0,0,0,0.0,0.0,7472,150,1,0.5,0.0200749464668094,0,0,0,0.0,0.0,2,2,0,positive_mid,size_q3,Lodging/residential,"0,2",100
46,42,,42,89,668,5,22,6,45,7,fit,8784,241,0.0274362477231329,8784,241,1,1.0,0.0274362477231329,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q3,Entertainment/public assembly,0,100
46,42,,42,90,654,4,22,6,45,8,early_stop,8732,4,0.0004580852038479,8732,4,1,1.0,0.0004580852038479,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q1,Education,0,100
46,42,,42,91,1120,13,22,10,77,12,fit,8780,16,0.0018223234624145,8780,16,1,1.0,0.0018223234624145,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q1,Services,0,100
46,42,,42,92,48,0,22,7,53,10,fit,7371,1974,0.2678062678062678,7371,1974,1,1.0,0.2678062678062678,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_high,size_q1,Other,0,100
46,42,,42,93,178,2,22,9,68,2,fit,17562,5,0.0002847056143947,8781,5,1,0.5,0.0005694112287894,8781,0,1,0.5,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,2,1,0,positive_low,size_q3,Office,"0,1",100
46,42,,42,94,544,3,22,18,137,13,fit,8518,0,0.0,8518,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q1,Public services,0,100
46,42,,42,95,1270,14,22,7,51,6,early_stop,26349,2696,0.1023188735815401,8781,281,1,0.3332574291244449,0.032000911057966,8784,2287,1,0.3333712854377775,0.2603597449908925,0,0,0,0.0,0.0,8784,128,1,0.3333712854377775,0.0145719489981785,3,3,0,positive_high,size_q4,Entertainment/public assembly,"0,1,3",100
46,42,,42,96,872,8,22,5,35,4,fit,7823,288,0.0368145212833951,7823,288,1,1.0,0.0368145212833951,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q1,Public services,0,100
46,42,,42,97,1066,12,22,3,18,0,fit,8784,378,0.0430327868852459,8784,378,1,1.0,0.0430327868852459,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_high,size_q3,Education,0,100
46,42,,42,98,440,3,22,19,137,13,fit,8782,8,0.0009109542245502,8782,8,1,1.0,0.0009109542245502,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q2,Public services,0,100
46,42,,42,99,1172,13,22,11,77,12,fit,17568,167,0.0095059198542805,8784,164,1,0.5,0.0186703096539162,0,0,0,0.0,0.0,8784,3,1,0.5,0.0003415300546448,0,0,0,0.0,0.0,2,2,0,positive_mid,size_q4,Manufacturing/industrial,"0,2",100
46,42,,42,100,956,9,22,9,62,11,early_stop,26339,803,0.0304871103686548,8781,255,1,0.3333839553513801,0.029039972668261,8777,303,1,0.3332320892972398,0.0345220462572633,8781,245,1,0.3333839553513801,0.0279011502106821,0,0,0,0.0,0.0,3,3,0,positive_mid,size_q4,Office,"0,1,2",100
