building_seed,row_seed,role_seed,model_seed,position,building_id,site_id,sampling_attempt,site_draw_rank,site_candidate_count,site_tie_priority,tree_role,rows,anomalies,anomaly_rate,meter_0_rows,meter_0_anomalies,meter_0_present,meter_0_row_share,meter_0_anomaly_rate,meter_1_rows,meter_1_anomalies,meter_1_present,meter_1_row_share,meter_1_anomaly_rate,meter_2_rows,meter_2_anomalies,meter_2_present,meter_2_row_share,meter_2_anomaly_rate,meter_3_rows,meter_3_anomalies,meter_3_present,meter_3_row_share,meter_3_anomaly_rate,meter_count,anomaly_meter_count,zero_anomaly,anomaly_bin,size_bin,primary_use,meter_presence,first_included_K
45,42,,42,11,836,8,7,1,35,6,fit,8447,0,0.0,8447,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q1,Public services,0,20
45,42,,42,12,128,1,7,1,25,11,fit,8784,6,0.0006830601092896,8784,6,1,1.0,0.0006830601092896,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q2,Lodging/residential,0,20
45,42,,42,13,346,3,7,3,137,13,fit,8782,0,0.0,8782,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q2,Entertainment/public assembly,0,20
45,42,,42,14,1084,13,7,2,77,9,fit,17567,1096,0.0623897079751807,8783,2,1,0.4999715375419821,0.0002277126266651,8784,1094,1,0.5000284624580179,0.1245446265938069,0,0,0,0.0,0.0,0,0,0,0.0,0.0,2,2,0,positive_high,size_q3,Office,"0,1",20
45,42,,42,15,786,6,7,1,22,15,early_stop,7488,180,0.0240384615384615,0,0,0,0.0,0.0,7488,180,1,1.0,0.0240384615384615,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q1,Education,1,20
45,42,,42,16,232,2,7,2,68,7,fit,17564,20,0.0011386927806877,8782,20,1,0.5,0.0022773855613755,0,0,0,0.0,0.0,0,0,0,0.0,0.0,8782,0,1,0.5,0.0,2,1,0,positive_low,size_q3,Entertainment/public assembly,"0,3",20
45,42,,42,17,892,9,7,2,62,0,fit,8764,367,0.0418758557736193,8764,367,1,1.0,0.0418758557736193,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_high,size_q1,Services,0,20
45,42,,42,18,1378,15,7,2,62,14,fit,14942,11,0.0007361798955963,7470,11,1,0.4999330745549458,0.0014725568942436,0,0,0,0.0,0.0,7472,0,1,0.5000669254450542,0.0,0,0,0,0.0,0.0,2,1,0,positive_low,size_q3,Education,"0,2",20
45,42,,42,19,300,3,7,4,137,13,fit,8637,1,0.0001157809424568,8637,1,1,1.0,0.0001157809424568,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q1,Education,0,20
45,42,,42,20,1052,12,7,1,18,8,early_stop,8784,1,0.0001138433515482,8784,1,1,1.0,0.0001138433515482,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q3,Retail,0,20
45,42,,42,21,10,0,7,2,53,3,fit,8784,3378,0.3845628415300546,8784,3378,1,1.0,0.3845628415300546,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_high,size_q2,Entertainment/public assembly,0,50
45,42,,42,22,1310,14,7,2,51,12,fit,26352,971,0.0368472981177899,8784,281,1,0.3333333333333333,0.0319899817850637,8784,562,1,0.3333333333333333,0.0639799635701275,8784,128,1,0.3333333333333333,0.0145719489981785,0,0,0,0.0,0.0,3,3,0,positive_mid,size_q4,Lodging/residential,"0,1,2",50
45,42,,42,23,1010,10,7,1,15,4,fit,8766,154,0.0175678758840976,8766,154,1,1.0,0.0175678758840976,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q1,Office,0,50
45,42,,42,24,1070,13,7,3,77,9,fit,17568,9,0.0005122950819672,8784,5,1,0.5,0.0005692167577413,8784,4,1,0.5,0.000455373406193,0,0,0,0.0,0.0,0,0,0,0.0,0.0,2,2,0,positive_low,size_q3,Lodging/residential,"0,1",50
45,42,,42,25,430,3,7,5,137,13,early_stop,8782,21,0.0023912548394443,8782,21,1,1.0,0.0023912548394443,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q2,Public services,0,50
45,42,,42,26,674,5,7,2,45,1,fit,8784,130,0.014799635701275,8784,130,1,1.0,0.014799635701275,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q3,Entertainment/public assembly,0,50
45,42,,42,27,600,4,7,2,45,2,fit,8773,0,0.0,8773,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q1,Education,0,50
45,42,,42,28,266,2,7,3,68,7,fit,8783,13,0.0014801320733234,8783,13,1,1.0,0.0014801320733234,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q2,Education,0,50
45,42,,42,29,938,9,7,3,62,0,fit,8763,236,0.0269314161816729,8763,236,1,1.0,0.0269314161816729,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q1,Lodging/residential,0,50
45,42,,42,30,328,3,7,6,137,13,early_stop,8758,0,0.0,8758,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q1,Education,0,50
45,42,,42,31,1408,15,7,3,62,14,fit,14349,0,0.0,7472,0,1,0.5207331521360373,0.0,6877,0,1,0.4792668478639626,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,2,0,1,zero,size_q3,Entertainment/public assembly,"0,1",50
45,42,,42,32,810,8,7,2,35,6,fit,8255,0,0.0,8255,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q1,Entertainment/public assembly,0,50
45,42,,42,33,1130,13,7,4,77,9,fit,17568,6592,0.3752276867030965,8784,3,1,0.5,0.0003415300546448,8784,6589,1,0.5,0.7501138433515483,0,0,0,0.0,0.0,0,0,0,0.0,0.0,2,2,0,positive_high,size_q4,Education,"0,1",50
45,42,,42,34,68,0,7,3,53,3,fit,8784,3384,0.3852459016393442,8784,3384,1,1.0,0.3852459016393442,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_high,size_q2,Parking,0,50
45,42,,42,35,372,3,7,7,137,13,early_stop,8782,2,0.0002277385561375,8782,2,1,1.0,0.0002277385561375,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q2,Education,0,50
45,42,,42,36,1278,14,7,3,51,12,fit,8784,857,0.097563752276867,8784,857,1,1.0,0.097563752276867,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_high,size_q3,Education,0,50
45,42,,42,37,184,2,7,4,68,7,fit,24171,0,0.0,8781,0,1,0.363286583095445,0.0,6609,0,1,0.2734268338091101,0.0,0,0,0,0.0,0.0,8781,0,1,0.363286583095445,0.0,3,0,1,zero,size_q4,Education,"0,1,3",50
45,42,,42,38,796,7,7,1,7,10,fit,26343,975,0.037011729871313,8781,1,1,0.3333333333333333,0.0001138822457578,8781,974,1,0.3333333333333333,0.1109213073681813,8781,0,1,0.3333333333333333,0.0,0,0,0,0.0,0.0,3,2,0,positive_mid,size_q4,Education,"0,1,2",50
45,42,,42,39,714,5,7,3,45,1,fit,8784,71,0.0080828779599271,8784,71,1,1.0,0.0080828779599271,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q3,Education,0,50
45,42,,42,40,496,3,7,8,137,13,early_stop,8781,0,0.0,8781,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q2,Public services,0,50
45,42,,42,41,622,4,7,3,45,2,fit,8783,0,0.0,8783,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q2,Education,0,50
45,42,,42,42,914,9,7,4,62,0,fit,26312,665,0.0252736394040741,8766,228,1,0.3331559744603223,0.0260095824777549,8770,222,1,0.3333079963514746,0.0253135689851767,8776,215,1,0.3335360291882031,0.0244986326344576,0,0,0,0.0,0.0,3,3,0,positive_mid,size_q4,Education,"0,1,2",50
45,42,,42,43,1434,15,7,4,62,14,fit,14879,2,0.0001344176355937,7407,2,1,0.4978157134216009,0.0002700148508167,0,0,0,0.0,0.0,7472,0,1,0.5021842865783991,0.0,0,0,0,0.0,0.0,2,1,0,positive_low,size_q3,Education,"0,2",50
45,42,,42,44,1132,13,7,5,77,9,fit,8784,178,0.0202641165755919,0,0,0,0.0,0.0,8784,178,1,1.0,0.0202641165755919,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q3,Office,1,50
45,42,,42,45,134,1,7,2,25,11,early_stop,8784,6,0.0006830601092896,8784,6,1,1.0,0.0006830601092896,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q2,Lodging/residential,0,50
45,42,,42,46,508,3,7,9,137,13,fit,8753,2,0.000228493088084,8753,2,1,1.0,0.000228493088084,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q1,Other,0,50
45,42,,42,47,98,0,7,4,53,3,fit,14063,4266,0.30334921425016,8784,3378,1,0.624617791367418,0.3845628415300546,5279,888,1,0.3753822086325819,0.1682136768327334,0,0,0,0.0,0.0,0,0,0,0.0,0.0,2,2,0,positive_high,size_q3,Lodging/residential,"0,1",50
45,42,,42,48,254,2,7,5,68,7,fit,26349,1364,0.0517666704618771,8783,118,1,0.3333333333333333,0.0134350449732437,8783,94,1,0.3333333333333333,0.0107024934532619,0,0,0,0.0,0.0,8783,1152,1,0.3333333333333333,0.1311624729591256,3,3,0,positive_high,size_q4,Entertainment/public assembly,"0,1,3",50
45,42,,42,49,760,6,7,2,22,15,fit,8776,0,0.0,8776,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q1,Office,0,50
45,42,,42,50,1276,14,7,4,51,12,early_stop,26328,2952,0.1121239744758432,8784,890,1,0.3336371923427529,0.1013205828779599,8782,933,1,0.3335612275903981,0.1062400364381689,0,0,0,0.0,0.0,8762,1129,1,0.3328015800668489,0.1288518603058662,3,3,0,positive_high,size_q4,Office,"0,1,3",50
45,42,,42,51,380,3,7,10,137,13,fit,8758,0,0.0,8758,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q1,Education,0,100
45,42,,42,52,1136,13,7,6,77,9,fit,17568,6,0.0003415300546448,8784,3,1,0.5,0.0003415300546448,8784,3,1,0.5,0.0003415300546448,0,0,0,0.0,0.0,0,0,0,0.0,0.0,2,2,0,positive_low,size_q4,Office,"0,1",100
45,42,,42,53,822,8,7,3,35,6,fit,8375,456,0.0544477611940298,8375,456,1,1.0,0.0544477611940298,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_high,size_q1,Entertainment/public assembly,0,100
45,42,,42,54,958,9,7,5,62,0,fit,26315,716,0.0272088162644879,8764,238,1,0.3330419912597377,0.0271565495207667,8771,234,1,0.3333079992399772,0.0266788279557633,8780,244,1,0.333650009500285,0.0277904328018223,0,0,0,0.0,0.0,3,3,0,positive_mid,size_q4,Entertainment/public assembly,"0,1,2",100
45,42,,42,55,1360,15,7,5,62,14,early_stop,14943,105,0.0070267014655691,7471,0,1,0.4999665395168306,0.0,0,0,0,0.0,0.0,7472,105,1,0.5000334604831693,0.0140524625267665,0,0,0,0.0,0.0,2,1,0,positive_mid,size_q3,Entertainment/public assembly,"0,2",100
45,42,,42,56,536,3,7,11,137,13,fit,8782,20,0.0022773855613755,8782,20,1,1.0,0.0022773855613755,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q2,Entertainment/public assembly,0,100
45,42,,42,57,664,5,7,4,45,1,fit,8784,69,0.0078551912568306,8784,69,1,1.0,0.0078551912568306,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q3,Entertainment/public assembly,0,100
45,42,,42,58,610,4,7,4,45,2,fit,8783,0,0.0,8783,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q2,Entertainment/public assembly,0,100
45,42,,42,59,218,2,7,6,68,7,fit,8782,7646,0.8706445001138693,8782,7646,1,1.0,0.8706445001138693,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_high,size_q2,Public services,0,100
45,42,,42,60,1036,12,7,2,18,8,early_stop,8784,2,0.0002276867030965,8784,2,1,1.0,0.0002276867030965,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q3,Office,0,100
45,42,,42,61,368,3,7,12,137,13,fit,8782,0,0.0,8782,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q2,Retail,0,100
45,42,,42,62,1106,13,7,7,77,9,fit,17565,9,0.0005123825789923,8781,6,1,0.4999146029035012,0.0006832934745473,0,0,0,0.0,0.0,8784,3,1,0.5000853970964987,0.0003415300546448,0,0,0,0.0,0.0,2,2,0,positive_low,size_q3,Office,"0,2",100
45,42,,42,63,56,0,7,5,53,3,fit,8784,3378,0.3845628415300546,8784,3378,1,1.0,0.3845628415300546,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_high,size_q2,Lodging/residential,0,100
45,42,,42,64,1242,14,7,5,51,12,fit,26352,1111,0.0421599878567091,8784,499,1,0.3333333333333333,0.0568078324225865,8784,134,1,0.3333333333333333,0.0152550091074681,0,0,0,0.0,0.0,8784,478,1,0.3333333333333333,0.0544171220400728,3,3,0,positive_high,size_q4,Office,"0,1,3",100
45,42,,42,65,976,9,7,6,62,0,early_stop,26326,713,0.0270834916052571,8769,248,1,0.3330927600091165,0.0282814460029649,8778,216,1,0.3334346273645825,0.024606971975393,8779,249,1,0.333472612626301,0.0283631393097163,0,0,0,0.0,0.0,3,3,0,positive_mid,size_q4,Education,"0,1,2",100
45,42,,42,66,1348,15,7,6,62,14,fit,22275,69,0.003097643097643,7472,5,1,0.3354433221099888,0.0006691648822269,7332,0,1,0.3291582491582491,0.0,7471,64,1,0.335398428731762,0.0085664569669388,0,0,0,0.0,0.0,3,2,0,positive_low,size_q4,Education,"0,1,2",100
45,42,,42,67,472,3,7,13,137,13,fit,8782,1,0.0001138692780687,8782,1,1,1.0,0.0001138692780687,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q2,Education,0,100
45,42,,42,68,1022,10,7,2,15,4,fit,25280,8797,0.3479825949367088,7732,22,1,0.3058544303797468,0.0028453181583031,8774,8774,1,0.3470727848101266,1.0,0,0,0,0.0,0.0,8774,1,1,0.3470727848101266,0.0001139731023478,3,3,0,positive_high,size_q4,Education,"0,1,3",100
45,42,,42,69,250,2,7,7,68,7,fit,26346,2001,0.0759508084718742,8782,727,1,0.3333333333333333,0.0827829651560009,8782,0,1,0.3333333333333333,0.0,0,0,0,0.0,0.0,8782,1274,1,0.3333333333333333,0.1450694602596219,3,2,0,positive_high,size_q4,Education,"0,1,3",100
45,42,,42,70,1166,13,7,8,77,9,early_stop,8784,3,0.0003415300546448,8784,3,1,1.0,0.0003415300546448,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q3,Office,0,100
45,42,,42,71,124,1,7,3,25,11,fit,8784,57,0.0064890710382513,8784,57,1,1.0,0.0064890710382513,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q2,Education,0,100
45,42,,42,72,458,3,7,14,137,13,fit,8782,24,0.0027328626736506,8782,24,1,1.0,0.0027328626736506,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q2,Entertainment/public assembly,0,100
45,42,,42,73,660,5,7,5,45,1,fit,8784,23,0.0026183970856102,8784,23,1,1.0,0.0026183970856102,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q3,Entertainment/public assembly,0,100
45,42,,42,74,616,4,7,5,45,2,fit,8783,0,0.0,8783,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q2,Education,0,100
45,42,,42,75,858,8,7,4,35,6,early_stop,8159,216,0.0264738325775217,8159,216,1,1.0,0.0264738325775217,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q1,Other,0,100
45,42,,42,76,66,0,7,6,53,3,fit,8784,3381,0.3849043715846995,8784,3381,1,1.0,0.3849043715846995,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_high,size_q2,Lodging/residential,0,100
45,42,,42,77,918,9,7,7,62,0,fit,26316,672,0.0255357957136342,8767,216,1,0.3331433348533211,0.0246378464697159,8768,232,1,0.3331813345493236,0.0264598540145985,8781,224,1,0.3336753305973552,0.0255096230497665,0,0,0,0.0,0.0,3,3,0,positive_mid,size_q4,Education,"0,1,2",100
45,42,,42,78,488,3,7,15,137,13,fit,8758,1,0.000114181319936,8758,1,1,1.0,0.000114181319936,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q1,Education,0,100
45,42,,42,79,1400,15,7,7,62,14,fit,15833,0,0.0,7472,0,1,0.4719257247521,0.0,8361,0,1,0.5280742752479,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,2,0,1,zero,size_q3,Lodging/residential,"0,1",100
45,42,,42,80,1244,14,7,6,51,12,early_stop,26028,2817,0.1082295988934993,8460,138,1,0.3250345781466113,0.0163120567375886,8784,1215,1,0.3374827109266943,0.1383196721311475,0,0,0,0.0,0.0,8784,1464,1,0.3374827109266943,0.1666666666666666,3,3,0,positive_high,size_q4,Public services,"0,1,3",100
45,42,,42,81,1162,13,7,9,77,9,fit,26352,10,0.0003794778384942,8784,4,1,0.3333333333333333,0.000455373406193,8784,3,1,0.3333333333333333,0.0003415300546448,8784,3,1,0.3333333333333333,0.0003415300546448,0,0,0,0.0,0.0,3,3,0,positive_low,size_q4,Office,"0,1,2",100
45,42,,42,82,168,2,7,8,68,7,fit,26332,135,0.0051268418654109,8783,29,1,0.3335485341029925,0.0033018330866446,8783,0,1,0.3335485341029925,0.0,0,0,0,0.0,0.0,8766,106,1,0.3329029317940148,0.0120921743098334,3,2,0,positive_mid,size_q4,Education,"0,1,3",100
45,42,,42,83,332,3,7,16,137,13,fit,8734,0,0.0,8734,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q1,Education,0,100
45,42,,42,84,762,6,7,3,22,15,fit,17059,7256,0.4253473239932001,8652,28,1,0.5071809601969635,0.0032362459546925,0,0,0,0.0,0.0,8407,7228,1,0.4928190398030365,0.8597597240394909,0,0,0,0.0,0.0,2,2,0,positive_high,size_q3,Education,"0,2",100
45,42,,42,85,1030,11,7,1,3,5,early_stop,26073,190,0.0072872320024546,8691,0,1,0.3333333333333333,0.0,8691,190,1,0.3333333333333333,0.0218616960073639,0,0,0,0.0,0.0,8691,0,1,0.3333333333333333,0.0,3,1,0,positive_mid,size_q4,Education,"0,1,3",100
45,42,,42,86,888,9,7,8,62,0,fit,26315,782,0.0297168915067452,8766,254,1,0.3331179935398062,0.028975587497148,8768,268,1,0.3331939958198746,0.0305656934306569,8781,260,1,0.3336880106403192,0.0296093838970504,0,0,0,0.0,0.0,3,3,0,positive_mid,size_q4,Entertainment/public assembly,"0,1,2",100
45,42,,42,87,402,3,7,17,137,13,fit,8775,0,0.0,8775,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q1,Public services,0,100
45,42,,42,88,1438,15,7,8,62,14,fit,14938,65,0.0043513187843084,7472,0,1,0.5002008300977373,0.0,0,0,0,0.0,0.0,7466,65,1,0.4997991699022627,0.0087061344762925,0,0,0,0.0,0.0,2,1,0,positive_mid,size_q3,Education,"0,2",100
45,42,,42,89,698,5,7,6,45,1,fit,8784,46,0.0052367941712204,8784,46,1,1.0,0.0052367941712204,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q3,Education,0,100
45,42,,42,90,594,4,7,6,45,2,early_stop,8783,0,0.0,8783,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q2,Education,0,100
45,42,,42,91,1074,13,7,10,77,9,fit,17568,6,0.0003415300546448,8784,3,1,0.5,0.0003415300546448,8784,3,1,0.5,0.0003415300546448,0,0,0,0.0,0.0,0,0,0,0.0,0.0,2,2,0,positive_low,size_q3,Office,"0,1",100
45,42,,42,92,0,0,7,7,53,3,fit,8784,3382,0.3850182149362477,8784,3382,1,1.0,0.3850182149362477,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_high,size_q2,Education,0,100
45,42,,42,93,192,2,7,9,68,7,fit,26151,5881,0.2248862376199762,8781,40,1,0.3357806584834232,0.0045552898303154,8781,5676,1,0.3357806584834232,0.6463956269217629,0,0,0,0.0,0.0,8589,165,1,0.3284386830331536,0.0192106182326231,3,3,0,positive_high,size_q4,Education,"0,1,3",100
45,42,,42,94,556,3,7,18,137,13,fit,8757,16,0.0018271097407788,8757,16,1,1.0,0.0018271097407788,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q1,Healthcare,0,100
45,42,,42,95,1232,14,7,7,51,12,early_stop,34131,5153,0.1509771175763968,7779,160,1,0.2279159708183176,0.0205681964262758,8784,2333,1,0.2573613430605608,0.2655965391621129,8784,967,1,0.2573613430605608,0.1100865209471766,8784,1693,1,0.2573613430605608,0.1927367941712204,4,4,0,positive_high,size_q4,Education,"0,1,2,3",100
45,42,,42,96,816,8,7,5,35,6,fit,7752,312,0.0402476780185758,7752,312,1,1.0,0.0402476780185758,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_high,size_q1,Entertainment/public assembly,0,100
45,42,,42,97,1048,12,7,3,18,8,fit,8784,3,0.0003415300546448,8784,3,1,1.0,0.0003415300546448,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q3,Education,0,100
45,42,,42,98,406,3,7,19,137,13,fit,8782,0,0.0,8782,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q2,Entertainment/public assembly,0,100
45,42,,42,99,1210,13,7,11,77,9,fit,26346,30,0.0011386927806877,8778,24,1,0.3331815076292416,0.0027341079972658,8784,3,1,0.3334092461853792,0.0003415300546448,8784,3,1,0.3334092461853792,0.0003415300546448,0,0,0,0.0,0.0,3,3,0,positive_low,size_q4,Office,"0,1,2",100
